"category","category_ko","order","emoji","unicode","name_ko","keywords_ko","emoji_version"
"travel_places","여행 및 장소","4","🌐","1F310","자오선 지구","경도, 위도, 지구, 자오선 지구","1"
"travel_places","여행 및 장소","5","🗺️","1F5FA-FE0F","세계 지도","세계, 지도, 세계 지도","0.7"
"travel_places","여행 및 장소","6","🗾","1F5FE","일본 지도","일본, 지도, 일본 지도","0.6"
"travel_places","여행 및 장소","7","🧭","1F9ED","오리엔티어링","자석, 나침반, 오리엔티어링","11"
"travel_places","여행 및 장소","8","🏔️","1F3D4-FE0F","눈 덮인 산","눈, 산, 설산, 눈 덮인 산","0.7"
"travel_places","여행 및 장소","9","⛰️","26F0-FE0F","산 정상","산, 산 정상","0.7"
"travel_places","여행 및 장소","10","🌋","1F30B","화산 폭발","화산, 화산 폭발","0.6"
"travel_places","여행 및 장소","11","🗻","1F5FB","후지산","산, 후지산","0.6"
"travel_places","여행 및 장소","12","🏕️","1F3D5-FE0F","텐트","캠핑, 텐트","0.7"
"travel_places","여행 및 장소","13","🏖️","1F3D6-FE0F","파라솔이 있는 해변","해변, 파라솔, 파라솔이 있는 해변","0.7"
"travel_places","여행 및 장소","14","🏜️","1F3DC-FE0F","선인장","사막, 태양, 선인장","0.7"
"travel_places","여행 및 장소","15","🏝️","1F3DD-FE0F","사막 섬","섬, 사막, 사막 섬","0.7"
"travel_places","여행 및 장소","16","🏞️","1F3DE-FE0F","국립공원","공원, 국립, 국립공원","0.7"
"travel_places","여행 및 장소","17","🏟️","1F3DF-FE0F","스타디움","경기장, 스타디움","0.7"
"travel_places","여행 및 장소","18","🏛️","1F3DB-FE0F","고전 양식의 건축물","건물, 고전, 고전 양식의 건축물","0.7"
"travel_places","여행 및 장소","19","🏗️","1F3D7-FE0F","건물 공사","건물, 공사, 건물 공사","0.7"
"travel_places","여행 및 장소","20","🧱","1F9F1","빨간 벽돌","벽돌, 담벼락, 빨간 벽돌","11"
"travel_places","여행 및 장소","21","🪨","1FAA8","무거운","돌, 바위, 단단한, 무거운","13"
"travel_places","여행 및 장소","22","🪵","1FAB5","통나무","목재, 수목, 재목, 통나무","13"
"travel_places","여행 및 장소","23","🛖","1F6D6","유르트","집, 원실, 오두막, 유르트","13"
"travel_places","여행 및 장소","24","🏘️","1F3D8-FE0F","주택 건물","건물, 주택, 주택 건물","0.7"
"travel_places","여행 및 장소","25","🏚️","1F3DA-FE0F","낡은 주택 건물","건물, 노후, 주택, 낡은 주택 건물","0.7"
"travel_places","여행 및 장소","26","🏠","1F3E0","주택","집, 건물, 주택","0.6"
"travel_places","여행 및 장소","27","🏡","1F3E1","정원이 있는 주택","정원이 있는 집, 정원이 있는 주택","0.6"
"travel_places","여행 및 장소","28","🏢","1F3E2","오피스","빌딩, 건물, 사무실, 오피스","0.6"
"travel_places","여행 및 장소","29","🏣","1F3E3","일본 우체국","건물, 일본, 우체국, 일본 우체국","0.6"
"travel_places","여행 및 장소","30","🏤","1F3E4","유럽 우체국","우체국, 유럽 우체국","1"
"travel_places","여행 및 장소","31","🏥","1F3E5","메디컬","병원, 건물, 빌딩, 의사, 메디컬","0.6"
"travel_places","여행 및 장소","32","🏦","1F3E6","빌딩","은행, 건물, 뱅크, 빌딩","0.6"
"travel_places","여행 및 장소","33","🏨","1F3E8","숙박","잠, 호텔, 건물, 숙박","0.6"
"travel_places","여행 및 장소","34","🏩","1F3E9","러브 호텔","모텔, 러브 호텔","0.6"
"travel_places","여행 및 장소","35","🏪","1F3EA","편의점","가게, 편의점","0.6"
"travel_places","여행 및 장소","36","🏫","1F3EB","스쿨","학교, 건물, 공부, 빌딩, 스쿨","0.6"
"travel_places","여행 및 장소","37","🏬","1F3EC","백화점","가게, 백화점","0.6"
"travel_places","여행 및 장소","38","🏭","1F3ED","빌딩","공장, 건물, 빌딩","0.6"
"travel_places","여행 및 장소","39","🏯","1F3EF","일본 궁전","성, 궁전, 일본 성, 히메지성, 일본 궁전","0.6"
"travel_places","여행 및 장소","40","🏰","1F3F0","유럽 궁전","성, 궁전, 유럽 성, 유럽 궁전","0.6"
"travel_places","여행 및 장소","41","💒","1F492","성당 결혼식","결혼, 결혼식, 교회 결혼식, 성당 결혼식","0.6"
"travel_places","여행 및 장소","42","🗼","1F5FC","도쿄 타워","탑, 도쿄, 도쿄 타워","0.6"
"travel_places","여행 및 장소","43","🗽","1F5FD","자유의 여신상","자유, 여신상, 자유의 여신상","0.6"
"travel_places","여행 및 장소","44","⛪","26EA","크리스찬","교회, 건물, 빌딩, 크리스찬","0.6"
"travel_places","여행 및 장소","45","🕌","1F54C","이슬람","사원, 종교, 모스크, 이슬람","1"
"travel_places","여행 및 장소","46","🛕","1F6D5","힌두교 사원","사원, 힌두교, 힌두교 사원","12"
"travel_places","여행 및 장소","47","🕍","1F54D","시나고그","사원, 종교, 유대교, 시나고그","1"
"travel_places","여행 및 장소","48","⛩️","26E9-FE0F","일본 신사","신사, 종교, 신토 신사, 일본 신사","0.7"
"travel_places","여행 및 장소","49","🕋","1F54B","이슬람","카바, 종교, 이슬람","1"
"travel_places","여행 및 장소","50","⛲","26F2","분수대","분수, 분수대","0.6"
"travel_places","여행 및 장소","51","⛺","26FA","캠핑","텐트, 캠프, 캠핑","0.6"
"travel_places","여행 및 장소","52","🌁","1F301","자욱한 안개","날씨, 스모그, 자욱한 안개","0.6"
"travel_places","여행 및 장소","53","🌃","1F303","밤하늘 별","야경, 밤하늘 별","0.6"
"travel_places","여행 및 장소","54","🏙️","1F3D9-FE0F","도시 전경","건물, 도시, 도시 전경","0.7"
"travel_places","여행 및 장소","55","🌄","1F304","산에서 떠오르는 해","산, 해, 아침 해, 해가 뜸, 산에 해가 뜸, 산에서 떠오르는 해","0.6"
"travel_places","여행 및 장소","56","🌅","1F305","해가 뜸","해, 일출, 아침 해, 해가 뜸","0.6"
"travel_places","여행 및 장소","57","🌆","1F306","도시 야경","건물, 도시, 야경, 일몰, 저녁, 해질녘, 도시 야경","0.6"
"travel_places","여행 및 장소","58","🌇","1F307","도시에 해가 짐","일몰, 해질녘, 해가 짐, 도시에 해가 짐","0.6"
"travel_places","여행 및 장소","59","🌉","1F309","밤하늘을 배경으로 하는 다리","밤, 다리, 달과 다리, 밤의 다리, 별과 다리, 밤하늘을 배경으로 하는 다리","0.6"
"travel_places","여행 및 장소","60","♨️","2668-FE0F","목욕탕","온천, 뜨거움, 목욕탕","0.6"
"travel_places","여행 및 장소","61","🎠","1F3A0","회전 목마","목마, 유원지, 놀이공원, 회전 목마","0.6"
"travel_places","여행 및 장소","62","🛝","1F6DD","놀이공원","놀이, 미끄럼틀, 놀이공원","14"
"travel_places","여행 및 장소","63","🎡","1F3A1","놀이공원","관람차, 유원지, 놀이공원","0.6"
"travel_places","여행 및 장소","64","🎢","1F3A2","롤러코스터","유원지, 놀이공원, 롤러코스터","0.6"
"travel_places","여행 및 장소","65","💈","1F488","이발소 표시","이발소, 이발사, 이발소 표시","0.6"
"travel_places","여행 및 장소","66","🎪","1F3AA","서커스","텐트, 서커스","0.6"
"travel_places","여행 및 장소","67","🚂","1F682","교통수단","기차, 엔진, 기관차, 트레인, 교통수단","1"
"travel_places","여행 및 장소","68","🚃","1F683","교통수단","전철, 엔진, 철도, 트레인, 교통수단","0.6"
"travel_places","여행 및 장소","69","🚄","1F684","케이티엑스","ktx, 고속열차, 케이티엑스","0.6"
"travel_places","여행 및 장소","70","🚅","1F685","케이티엑스","고속철, ktx, 케이티엑스","0.6"
"travel_places","여행 및 장소","71","🚆","1F686","철도","기차, 철도","1"
"travel_places","여행 및 장소","72","🚇","1F687","메트로","전철, 지하철, 메트로","0.6"
"travel_places","여행 및 장소","73","🚈","1F688","교통수단","기차, 경전철, 교통수단","1"
"travel_places","여행 및 장소","74","🚉","1F689","지하철역","역, 기차역, 전철역, 지하철역","0.6"
"travel_places","여행 및 장소","75","🚊","1F68A","전차","트램, 전차","1"
"travel_places","여행 및 장소","76","🚝","1F69D","교통수단","기차, 모노레일, 교통수단","1"
"travel_places","여행 및 장소","77","🚞","1F69E","기차 터널","기차, 터널, 산터널, 기차 터널","1"
"travel_places","여행 및 장소","78","🚋","1F68B","전차 차량","트램 차량, 전차 차량","1"
"travel_places","여행 및 장소","79","🚌","1F68C","교통수단","차, 버스, 교통수단","0.6"
"travel_places","여행 및 장소","80","🚍","1F68D","오고 있는 버스","버스, 오고 있는 버스","0.7"
"travel_places","여행 및 장소","81","🚎","1F68E","트롤리 버스","버스, 트롤리, 트롤리 버스","1"
"travel_places","여행 및 장소","82","🚐","1F690","소형 버스","미니버스, 소형 버스","1"
"travel_places","여행 및 장소","83","🚑","1F691","앰뷸런스","구급차, 앰뷸런스","0.6"
"travel_places","여행 및 장소","84","🚒","1F692","소방차","엔진, 트럭, 화재, 소방차","0.6"
"travel_places","여행 및 장소","85","🚓","1F693","경찰차","경찰, 경찰차","0.6"
"travel_places","여행 및 장소","86","🚔","1F694","오고 있는 경찰차","경찰, 경찰차, 오고 있는 경찰차","0.7"
"travel_places","여행 및 장소","87","🚕","1F695","자동차","택시, 자동차","0.6"
"travel_places","여행 및 장소","88","🚖","1F696","오고 있는 택시","택시, 오고 있는 택시","1"
"travel_places","여행 및 장소","89","🚗","1F697","승용차","차량, 자동차, 승용차","0.6"
"travel_places","여행 및 장소","90","🚘","1F698","오고 있는 승용차","오고 있는 자동차, 오고 있는 승용차","0.7"
"travel_places","여행 및 장소","91","🚙","1F699","지프차","지프, suv, 지프차","0.6"
"travel_places","여행 및 장소","92","🛻","1F6FB","픽업트럭","트럭, 픽업, 픽업트럭","13"
"travel_places","여행 및 장소","93","🚚","1F69A","운송 차량","운송, 운송 트럭, 운송 차량","0.6"
"travel_places","여행 및 장소","94","🚛","1F69B","트레일러 트럭","트레일러, 트레일러 트럭","1"
"travel_places","여행 및 장소","95","🚜","1F69C","교통수단","차량, 트랙터, 교통수단","1"
"travel_places","여행 및 장소","96","🏎️","1F3CE-FE0F","경주용 자동차","레이싱카, 경주용 자동차","0.7"
"travel_places","여행 및 장소","97","🏍️","1F3CD-FE0F","모터사이클","경주, 오토바이, 모터사이클","0.7"
"travel_places","여행 및 장소","98","🛵","1F6F5","오토바이","전동, 스쿠터, 오토바이","3"
"travel_places","여행 및 장소","99","🦽","1F9BD","수동 휠체어","접근성, 수동 휠체어","12"
"travel_places","여행 및 장소","100","🦼","1F9BC","전동 휠체어","접근성, 전동 휠체어","12"
"travel_places","여행 및 장소","101","🛺","1F6FA","경삼륜차","툭툭, 경삼륜차","12"
"travel_places","여행 및 장소","102","🚲","1F6B2","교통수단","자전거, 바이크, 교통수단","0.6"
"travel_places","여행 및 장소","103","🛴","1F6F4","씽씽카","킥보드, 씽씽카","3"
"travel_places","여행 및 장소","104","🛹","1F6F9","스케이트보드","보드, 스케이트보드","11"
"travel_places","여행 및 장소","105","🛼","1F6FC","롤러스케이트","롤러, 스케이트, 롤러스케이트","13"
"travel_places","여행 및 장소","106","🚏","1F68F","버스 정류장","정류장, 버스 정류장","0.6"
"travel_places","여행 및 장소","107","🛣️","1F6E3-FE0F","고속도로","도로, 고속도로","0.7"
"travel_places","여행 및 장소","108","🛤️","1F6E4-FE0F","철도 선로","선로, 철도, 철도 선로","0.7"
"travel_places","여행 및 장소","109","🛢️","1F6E2-FE0F","기름통","기름, 드럼, 기름통","0.7"
"travel_places","여행 및 장소","110","⛽","26FD","휘발유","가스, 경유, 연료, 주유소, 휘발유","0.6"
"travel_places","여행 및 장소","111","🛞","1F6DE","타이어","휠, 원, 회전, 타이어","14"
"travel_places","여행 및 장소","112","🚨","1F6A8","경찰차 사이렌","사이렌, 삐용삐용, 경찰차 사이렌","0.6"
"travel_places","여행 및 장소","113","🚥","1F6A5","가로 신호등","가로, 수평, 신호등, 가로 신호등","0.6"
"travel_places","여행 및 장소","114","🚦","1F6A6","세로 신호등","세로, 수직, 신호등, 세로 신호등","1"
"travel_places","여행 및 장소","115","🛑","1F6D1","멈춤 표시","멈춤, 팔각형, 교통신호, 멈춤 표시","3"
"travel_places","여행 및 장소","116","🚧","1F6A7","공사 중 표시","공사, 공사 중, 공사 중 표시","0.6"
"travel_places","여행 및 장소","117","⚓","2693","항해","닻, 앵커, 항해","0.6"
"travel_places","여행 및 장소","118","🛟","1F6DF","구명 튜브","구조, 부낭, 안전, 구조원, 구명부환, 구명 기구, 구명 튜브","14"
"travel_places","여행 및 장소","119","⛵","26F5","돛단배","범선, 요트, 돛단배","0.6"
"travel_places","여행 및 장소","120","🛶","1F6F6","카누","배, 카누","3"
"travel_places","여행 및 장소","121","🚤","1F6A4","쾌속정","보트, 선박, 쾌속정","0.6"
"travel_places","여행 및 장소","122","🛳️","1F6F3-FE0F","여객선","배, 선박, 여객선","0.7"
"travel_places","여행 및 장소","123","⛴️","26F4-FE0F","연락선","페리, 보트, 연락선","0.7"
"travel_places","여행 및 장소","124","🛥️","1F6E5-FE0F","모터보트","보트, 모터보트","0.7"
"travel_places","여행 및 장소","125","🚢","1F6A2","바다","배, 선박, 바다","0.6"
"travel_places","여행 및 장소","126","✈️","2708-FE0F","비행기","비행, 항공, 비행기","0.6"
"travel_places","여행 및 장소","127","🛩️","1F6E9-FE0F","소형비행기","비행기, 경비행기, 소형비행기","0.7"
"travel_places","여행 및 장소","128","🛫","1F6EB","비행기 이륙","출발, 비행기 이륙","1"
"travel_places","여행 및 장소","129","🛬","1F6EC","비행기 착륙","도착, 비행기 착륙","1"
"travel_places","여행 및 장소","130","🪂","1FA82","스카이다이빙","낙하산, 패러세일링, 행글라이더, 스카이다이빙","12"
"travel_places","여행 및 장소","131","💺","1F4BA","자리","좌석, 자리","0.6"
"travel_places","여행 및 장소","132","🚁","1F681","헬리콥터","헬기, 헬리콥터","1"
"travel_places","여행 및 장소","133","🚟","1F69F","매달린 케이블카","케이블카, 매달린 케이블카","1"
"travel_places","여행 및 장소","134","🚠","1F6A0","산악 케이블카","산, 곤돌라, 교통수단, 케이블카, 산악 케이블카","1"
"travel_places","여행 및 장소","135","🚡","1F6A1","산악 케이블카","곤돌라, 케이블카, 공중 케이블카, 산악 케이블카","1"
"travel_places","여행 및 장소","136","🛰️","1F6F0-FE0F","인공위성","우주, 인공위성","0.7"
"travel_places","여행 및 장소","137","🚀","1F680","로케트","로켓, 발사, 우주, 로케트","0.6"
"travel_places","여행 및 장소","138","🛸","1F6F8","비행접시","ufo, 비행접시","5"
"travel_places","여행 및 장소","139","🛎️","1F6CE-FE0F","데스크벨","벨, 호텔, 호출 벨, 데스크벨","0.7"
"travel_places","여행 및 장소","140","🧳","1F9F3","여행용 가방","짐, 여행, 여행용 가방","11"
"travel_places","여행 및 장소","141","⌛","231B","시간이 다 된 모래시계","모래, 타이머, 시간이 다 된 모래시계","0.6"
"travel_places","여행 및 장소","142","⏳","23F3","시간이 남은 모래시계","타이머, 시간이 남은 모래시계","0.6"
"travel_places","여행 및 장소","143","⌚","231A","손목 시계","시계, 손목 시계","0.6"
"travel_places","여행 및 장소","144","⏰","23F0","알람 시계","시계, 알람, 알람 시계","0.6"
"travel_places","여행 및 장소","145","⏱️","23F1-FE0F","스톱워치","시계, 스톱워치","1"
"travel_places","여행 및 장소","146","⏲️","23F2-FE0F","타이머 시계","시계, 타이머, 타이머 시계","1"
"travel_places","여행 및 장소","147","🕰️","1F570-FE0F","벽난로 선반 시계","시계, 벽난로, 벽난로 선반 시계","0.7"
"travel_places","여행 및 장소","148","🕛","1F55B","12:00","12, 시계, 12시, 열두 시, 12:00","0.6"
"travel_places","여행 및 장소","149","🕧","1F567","12시 30분","시계, 12:30, 열두 시 반, 12시 30분","0.7"
"travel_places","여행 및 장소","150","🕐","1F550","1:00","1, 1시, 시계, 한 시, 1:00","0.6"
"travel_places","여행 및 장소","151","🕜","1F55C","1시 30분","시계, 1:30, 한 시 반, 1시 30분","0.7"
"travel_places","여행 및 장소","152","🕑","1F551","2:00","2, 2시, 시계, 두 시, 2:00","0.6"
"travel_places","여행 및 장소","153","🕝","1F55D","2시 30분","시계, 2:30, 두 시 반, 2시 30분","0.7"
"travel_places","여행 및 장소","154","🕒","1F552","3:00","3, 3시, 시계, 세 시, 3:00","0.6"
"travel_places","여행 및 장소","155","🕞","1F55E","3시 30분","시계, 3:30, 세 시 반, 3시 30분","0.7"
"travel_places","여행 및 장소","156","🕓","1F553","4:00","4, 4시, 시계, 네 시, 4:00","0.6"
"travel_places","여행 및 장소","157","🕟","1F55F","4시 30분","시계, 4:30, 네 시 반, 4시 30분","0.7"
"travel_places","여행 및 장소","158","🕔","1F554","5:00","5, 5시, 시계, 다섯 시, 5:00","0.6"
"travel_places","여행 및 장소","159","🕠","1F560","5시 30분","시계, 5:30, 다섯 시 반, 5시 30분","0.7"
"travel_places","여행 및 장소","160","🕕","1F555","6:00","6, 6시, 시계, 여섯 시, 6:00","0.6"
"travel_places","여행 및 장소","161","🕡","1F561","6시 30분","시계, 6:30, 여섯 시 반, 6시 30분","0.7"
"travel_places","여행 및 장소","162","🕖","1F556","7:00","7, 7시, 시계, 일곱 시, 7:00","0.6"
"travel_places","여행 및 장소","163","🕢","1F562","7시 30분","시계, 7:30, 일곱 시 반, 7시 30분","0.7"
"travel_places","여행 및 장소","164","🕗","1F557","8:00","8, 8시, 시계, 여덟 시, 8:00","0.6"
"travel_places","여행 및 장소","165","🕣","1F563","8시 30분","시계, 8:30, 여덟 시 반, 8시 30분","0.7"
"travel_places","여행 및 장소","166","🕘","1F558","9:00","9, 9시, 시계, 아홉 시, 9:00","0.6"
"travel_places","여행 및 장소","167","🕤","1F564","9시 30분","시계, 9:30, 아홉 시 반, 9시 30분","0.7"
"travel_places","여행 및 장소","168","🕙","1F559","10:00","10, 시계, 열 시, 10시, 10:00","0.6"
"travel_places","여행 및 장소","169","🕥","1F565","10시 30분","시계, 열 시 반, 10:30, 10시 30분","0.7"
"travel_places","여행 및 장소","170","🕚","1F55A","11:00","11, 시계, 11시, 열한 시, 11:00","0.6"
"travel_places","여행 및 장소","171","🕦","1F566","11시 30분","시계, 11:30, 열한 시 반, 11시 30분","0.7"
"travel_places","여행 및 장소","172","🌑","1F311","초승달","삭, 달, 그믐, 뉴문, 그믐달, 초승달","0.6"
"travel_places","여행 및 장소","173","🌒","1F312","초승달 상현","달, 상현, 상현달, 초승달 상현","1"
"travel_places","여행 및 장소","174","🌓","1F313","오른쪽 반달","달, 오른쪽 반달","0.6"
"travel_places","여행 및 장소","175","🌔","1F314","상현달","달, 상현달","0.6"
"travel_places","여행 및 장소","176","🌕","1F315","보름달","달, 보름달","0.6"
"travel_places","여행 및 장소","177","🌖","1F316","하현달","달, 하현달","1"
"travel_places","여행 및 장소","178","🌗","1F317","왼쪽 반달","달, 왼쪽 반달","1"
"travel_places","여행 및 장소","179","🌘","1F318","그믐달 하현","달, 그믐달, 그믐달 하현","1"
"travel_places","여행 및 장소","180","🌙","1F319","초승달","달, 초승달","0.6"
"travel_places","여행 및 장소","181","🌚","1F31A","얼굴이 있는 삭","달, 삭, 뉴문, 달님, 얼굴이 있는 삭","1"
"travel_places","여행 및 장소","182","🌛","1F31B","얼굴이 있는 초승달","달, 달님, 얼굴이 있는 초승달","0.6"
"travel_places","여행 및 장소","183","🌜","1F31C","얼굴이 있는 그믐달","달, 달님, 그믐달, 얼굴이 있는 그믐달","0.7"
"travel_places","여행 및 장소","184","🌡️","1F321-FE0F","온도계","온도, 온도계","0.7"
"travel_places","여행 및 장소","185","☀️","2600-FE0F","맑음","해, 태양, 더움, 맑음","0.6"
"travel_places","여행 및 장소","186","🌝","1F31D","얼굴이 있는 보름달","달, 달님, 얼굴이 있는 보름달","1"
"travel_places","여행 및 장소","187","🌞","1F31E","얼굴이 있는 해","해님, 해 방긋, 얼굴이 있는 해","1"
"travel_places","여행 및 장소","188","🪐","1FA90","고리가 있는 행성","토성, 고리가 있는 행성","12"
"travel_places","여행 및 장소","189","⭐","2B50","별","별","0.6"
"travel_places","여행 및 장소","190","🌟","1F31F","반짝이는 별","별, 반짝임, 반짝이다, 반짝이는 별","0.6"
"travel_places","여행 및 장소","191","🌠","1F320","떨어지는 별","별, 낙성, 유성, 별똥별, 떨어지는 별","0.6"
"travel_places","여행 및 장소","192","🌌","1F30C","은하수","우주, 은하, 행성, 은하수","0.6"
"travel_places","여행 및 장소","193","☁️","2601-FE0F","흐림","구름, 흐림","0.6"
"travel_places","여행 및 장소","194","⛅","26C5","구름에 가린 해","해, 구름, 구름 뒤의 해, 구름에 가린 해","0.6"
"travel_places","여행 및 장소","195","⛈️","26C8-FE0F","번개가 치는 비구름","비, 구름, 번개, 번개가 치는 비구름","0.7"
"travel_places","여행 및 장소","196","🌤️","1F324-FE0F","작은 구름 뒤의 태양","해, 구름, 흐림, 작은 구름 뒤의 태양","0.7"
"travel_places","여행 및 장소","197","🌥️","1F325-FE0F","큰 구름 뒤의 태양","해, 구름, 흐림, 큰 구름 뒤의 태양","0.7"
"travel_places","여행 및 장소","198","🌦️","1F326-FE0F","비구름 뒤의 태양","비, 해, 구름, 비구름 뒤의 태양","0.7"
"travel_places","여행 및 장소","199","🌧️","1F327-FE0F","비구름","비, 구름, 비구름","0.7"
"travel_places","여행 및 장소","200","🌨️","1F328-FE0F","눈구름","눈, 구름, 날씨, 눈구름","0.7"
"travel_places","여행 및 장소","201","🌩️","1F329-FE0F","번개구름","구름, 번개, 번개구름","0.7"
"travel_places","여행 및 장소","202","🌪️","1F32A-FE0F","소용돌이","태풍, 토네이도, 소용돌이","0.7"
"travel_places","여행 및 장소","203","🌫️","1F32B-FE0F","물결표시","안개, 구름, 물결표시","0.7"
"travel_places","여행 및 장소","204","🌬️","1F32C-FE0F","얼굴이 있는 바람","바람, 바람 얼굴, 얼굴이 있는 바람","0.7"
"travel_places","여행 및 장소","205","🌀","1F300","태풍의 눈","태풍, 사이클론, 소용돌이, 태풍의 눈","0.6"
"travel_places","여행 및 장소","206","🌈","1F308","레인보우","무지개, 레인보우","0.6"
"travel_places","여행 및 장소","207","🌂","1F302","접힌 우산","비, 접힌 우산","0.6"
"travel_places","여행 및 장소","208","☂️","2602-FE0F","우산","비, 우산","0.7"
"travel_places","여행 및 장소","209","☔","2614","빗방울이 있는 우산","비, 강우, 우산, 강한 비, 빗방울이 있는 우산","0.6"
"travel_places","여행 및 장소","210","⛱️","26F1-FE0F","땅에 꽂힌 파라솔","우산, 파라솔, 해변가, 땅에 꽂힌 파라솔","0.7"
"travel_places","여행 및 장소","211","⚡","26A1","고압 경고","고압, 번개, 고압 주의, 고압 경고","0.6"
"travel_places","여행 및 장소","212","❄️","2744-FE0F","눈송이","눈, 추위, 눈송이","0.6"
"travel_places","여행 및 장소","213","☃️","2603-FE0F","눈사람","눈, 겨울, 추위, 눈사람","0.7"
"travel_places","여행 및 장소","214","⛄","26C4","스노우맨","눈, 겨울, 스노우맨","0.6"
"travel_places","여행 및 장소","215","☄️","2604-FE0F","우주","혜성, 우주","1"
"travel_places","여행 및 장소","216","🔥","1F525","화재","불, 불꽃, 화재","0.6"
"travel_places","여행 및 장소","217","💧","1F4A7","물방울","땀, 물방울","0.6"
"travel_places","여행 및 장소","218","🌊","1F30A","풍랑","파도, 물결, 풍랑","0.6"
"activities","액티비티","1","🎃","1F383","할로윈 호박","할로윈, 핼러윈, 할로윈 장식, 할로윈 호박","0.6"
"activities","액티비티","2","🎄","1F384","크리스마스 트리","크리스마스, 크리스마스 트리","0.6"
"activities","액티비티","3","🎆","1F386","불꽃 축제","축하, 불꽃놀이, 불꽃 축제","0.6"
"activities","액티비티","4","🎇","1F387","불꽃 축제","불꽃, 축하, 폭죽, 불꽃 축제","0.6"
"activities","액티비티","5","🧨","1F9E8","다이너마이트","폭죽, 폭약, 불꽃놀이, 다이너마이트","11"
"activities","액티비티","6","✨","2728","반짝반짝","블링블링, 반짝거림, 반짝반짝","0.6"
"activities","액티비티","7","🎈","1F388","파티","풍선, 축하, 파티","0.6"
"activities","액티비티","8","🎉","1F389","축하 파티","파티, 축하 파티","0.6"
"activities","액티비티","9","🎊","1F38A","박 터트리기","기념, 축하, 박 터트리기","0.6"
"activities","액티비티","10","🎋","1F38B","소원 쪽지 매달기","기원 쪽지, 소원 빌기, 소원 쪽지, 소원을 건 나무, 소원 쪽지 매달기","0.6"
"activities","액티비티","11","🎍","1F38D","일본 장식","장식, 축하, 일본 장식","0.6"
"activities","액티비티","12","🎎","1F38E","남녀 인형","인형, 일본 인형, 남녀 인형","0.6"
"activities","액티비티","13","🎏","1F38F","물고기 모양 깃발","물고기 깃발, 물고기 장식, 물고기 모양 깃발","0.6"
"activities","액티비티","14","🎐","1F390","풍경","종, 풍경","0.6"
"activities","액티비티","15","🎑","1F391","달맞이 행사","달, 달맞이, 벼이삭, 달맞이 행사","0.6"
"activities","액티비티","16","🧧","1F9E7","돈 봉투","선물, 행운, 현금, 세뱃돈, 돈 봉투","11"
"activities","액티비티","17","🎀","1F380","축하","리본, 축하","0.6"
"activities","액티비티","18","🎁","1F381","선물 포장","선물, 축하, 선물 포장","0.6"
"activities","액티비티","19","🎗️","1F397-FE0F","추모 리본","기념, 리본, 추모, 추모 리본","0.7"
"activities","액티비티","20","🎟️","1F39F-FE0F","입장 티켓","입장, 티켓, 입장 티켓","0.7"
"activities","액티비티","21","🎫","1F3AB","엔터테인먼트","표, 티켓, 공연, 엔터테인먼트","0.6"
"activities","액티비티","22","🎖️","1F396-FE0F","무공 훈장","메달, 훈장, 무공 훈장","0.7"
"activities","액티비티","23","🏆","1F3C6","트로피","우승, 트로피","0.6"
"activities","액티비티","24","🏅","1F3C5","스포츠 메달","경기, 메달, 스포츠, 스포츠 메달","1"
"activities","액티비티","25","🥇","1F947","금메달","골드, 메달, 일등, 금메달","3"
"activities","액티비티","26","🥈","1F948","은메달","메달, 실버, 이등, 은메달","3"
"activities","액티비티","27","🥉","1F949","브론즈","메달, 삼등, 동메달, 브론즈","3"
"activities","액티비티","28","⚽","26BD","축구공","공, 축구, 축구공","0.6"
"activities","액티비티","29","⚾","26BE","야구공","공, 야구, 야구공","0.6"
"activities","액티비티","30","🥎","1F94E","소프트볼","공, 야구공, 소프트볼","11"
"activities","액티비티","31","🏀","1F3C0","스포츠","농구, 운동, 농구공, 스포츠","0.6"
"activities","액티비티","32","🏐","1F3D0","배구공","배구, 배구공","1"
"activities","액티비티","33","🏈","1F3C8","미식축구공","운동, 스포츠, 미식축구, 미식축구공","0.6"
"activities","액티비티","34","🏉","1F3C9","스포츠","럭비, 운동, 럭비공, 스포츠","1"
"activities","액티비티","35","🎾","1F3BE","테니스 공","운동, 테니스, 스포츠, 테니스 공","0.6"
"activities","액티비티","36","🥏","1F94F","야외 운동","원반, 야외 운동","11"
"activities","액티비티","37","🎳","1F3B3","볼링 게임","볼링, 볼링공, 볼링핀, 볼링 게임","0.6"
"activities","액티비티","38","🏏","1F3CF","크리켓","공, 운동, 크리켓","1"
"activities","액티비티","39","🏑","1F3D1","하키 스틱","필드 하키, 하키 스틱","1"
"activities","액티비티","40","🏒","1F3D2","아이스 하키와 퍽","퍽, 하키 스틱, 아이스 하키, 아이스 하키와 퍽","1"
"activities","액티비티","41","🥍","1F94D","라크로스","골, 스틱, 그물채, 라크로스","11"
"activities","액티비티","42","🏓","1F3D3","탁구채","탁구, 탁구공, 탁구채","1"
"activities","액티비티","43","🏸","1F3F8","배드민턴채","셔틀콕, 배드민턴, 배드민턴채","1"
"activities","액티비티","44","🥊","1F94A","권투 글러브","권투, 복싱, 글러브, 스포츠, 권투 글러브","3"
"activities","액티비티","45","🥋","1F94B","합기도","도복, 유도, 가라데, 유니폼, 태권도, 합기도","3"
"activities","액티비티","46","🥅","1F945","구기종목","골대, 네트, 스포츠, 구기종목","3"
